Query,Label
select * scene apple - - - -,0.0
['q cimd ='],1.0
sleep orxt = orxt,1.0
- union select #,1.0
end % =,1.0
select option_value wp_options option_name = _options_twitter_url limit,0.0
select distinct trunk courage,0.0
select wetcapturedsay settler left join order letterbuyid = perfectlynearer order blindrhythm,0.0
ramblizo,0.0
% char +char +char +char +char + select case = char else char end +char +char +char +char +char % =,1.0
['- save union rules select #'],1.0
['char | | 6 char | | char | | char = 1 regexp _ array substring operator repeat a left field crypt _ class key integer char | | 0 char | | 2 char null null - -'],1.0
osquil,0.0
select count whale chamber,0.0
refriega,0.0
boolean mode elt = #,1.0
+ select mhfn =,1.0
['if cdhd = = index select the count * sysusers sys sysusers r sys single sysusers p sys with sysusers c sys 0 sysusers sys sysusers sys for sysusers sys - -'],1.0
+ select rejz = = dbms_utilitysqlid_to_sqlhash chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr +,1.0
seglar,0.0
['= = and select a count * sysusers ff sys sysusers g sys r sysusers f sys sysusers sys sysusers t sys s sysusers a sys q sysusers sys - -'],1.0
select whole dry union,0.0
['select * wake select void sleep srmq int stea = s stea'],1.0
select * lip adult decide,0.0
select sleep iwwa like iwwa,1.0
angeliek,0.0
aguacella,0.0
['- % = name utl _ u inaddrget _ s host _ no address tree chr | | chr | | chr | | else chr | | void chr | | private select last case = end else end dual | | chr'],1.0
union select nullnullnullnullnull --,1.0
insert line center soap came farther bread pot value night moment pile desk baby,0.0
select sun direction full outer join,0.0
['set jtou = = - -'],1.0
v,0.0
law enforcement authority secret service also legal authorisation intercept take note e-mail,0.0
,0.0
select * pour price,0.0
= select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys --,1.0
louladak,0.0
estila $ torio,0.0
% union select nullnullnull --,1.0
['='],1.0
e+,0.0
swix = = benchmark md --,1.0
= select pg_sleep ejpw = ejpw,1.0
- union select #,1.0
cami son colam -c,0.0
['a sleep _ _ unit time _ _ ='],1.0
berrisfo,0.0
= select count * domaindomains domaincolumns domaintables --,1.0
rlike sleep qsub like qsub,1.0
- xpis = group concat select case = else end floor rand * min #,1.0
- % union select #,1.0
- = ecgt = ecgt,1.0
= procedure analyse extractvalue concat c benchmark md b #,1.0
travesia franco,0.0
select customername customer contactname contact person customer ;,0.0
['sleep 2 lbmp = 50 lbmp'],1.0
select like abcdefgupper hex randomblob / yxes like yxes,1.0
select * user id = \ < $ union select @ @ version --,1.0
ei n,0.0
cosburn,0.0
belmonte de gracin,0.0
san lazaro,0.0
- union select --,1.0
& quot ; hopefully & apos ; afraid spider & quot ; asks waltraud ries pointing large spider door frame,0.0
create table exists ` zcf_submitlogs ` ` id ` int unsigned null auto_increment ` crmsubmitlogstatus ` varchar default null ` crmsubmitlogdescribtion ` longtext null ` crmsubmitformtype ` varchar null primary key id engine = innodb default charset = utf,0.0
,0.0
select * rhythm limited wolf hill,0.0
tie,0.0
['+ d select kicv = = select open upper xmltype c chr | | u chr | | e chr | | u chr | | c chr | | u chr | | chr | | 2 select case = else end dual | | chr | | chr | | chr | | chr | | chr | | 0 chr dual +'],1.0
- = --,1.0
select month selection,0.0
select top percent * nearby select * serious fetch first percent row onlyselect top * clear,0.0
% = * % =,1.0
select * user id = { = --,1.0
= select count * domaindomains domaincolumns domaintables,1.0
vinasco pomar,0.0
['i select it like to abcdefgupper the hex by randomblob / ='],1.0
e+,0.0
uqkz = = select count * generate_series --,1.0
select islandid id skin thousand,0.0
=,1.0
select * spider express = improve wonderful = battle gradually = west,0.0
uadn = rlike sleep #,1.0
matlock,0.0
['- general union command select #'],1.0
['thus ybkp = = unknown benchmark or md - -'],1.0
procedure analyse extractvalue concat c select case = else end rtyu like rtyu,1.0
select * user id = $ = --,1.0
['- char + a char + char + char + service char + return select case = char 4 else char char end + c char + char + if char + function char + and char 5 eeff = eeff'],1.0
select classid id sport automobile foot,0.0
select * hold,0.0
,0.0
zaida la,0.0
+ select acax = = select count * all_users all_users all_users all_users all_users +,1.0
select hour - - : : ;,0.0
c/ encajeras f,0.0
['rlike do select case = list else else end ='],1.0
chismear,0.0
['version select @ @ mobile version - -'],1.0
= select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys utzr like utzr,1.0
['- = * log egdd = log egdd'],1.0
,0.0
select top * crop = mineral select * involved,0.0
otvar,0.0
,0.0
['char select * while user object id = \\ + < \\ = - -'],1.0
['- % initial order - -'],1.0
balaguer,0.0
= dbms_pipereceive_message chr ||chr ||chr ||chr --,1.0
['- new union leader select #'],1.0
einar,0.0
['- world union of select - -'],1.0
['procedure analyse extractvalue concat graph c and benchmark 1 md x x'],1.0
chavis,0.0
select count * sysibmsystables sysibmsystables sysibmsystables rukx like rukx,1.0
['= = for dbms _ public utilitysqlid _ to _ use sqlhash k chr | | chr | | n chr | | chr | | h chr | | should select case = t else end product dual | | chr | | chr | | [UNK] chr | | chr | | chr - -'],1.0
select sleep gajm = gajm,1.0
select like abcdefgupper hex randomblob / afdy like afdy,1.0
trigo retuerta,0.0
union select * user login = char ;,1.0
=,1.0
['... oknw ='],1.0
airbus say rival sticking seat concept average girth newly christened & quot ; jet set & quot ; narrower,0.0
paula pladellorens,0.0
- =,1.0
,0.0
['| | will select void bmyt where dual = = c like int abcdefgupper where hex the randomblob / | |'],1.0
j,0.0
select * arrow nodded = night limit,0.0
american spend $,0.0
= union select nullnullnullnullnullnull --,1.0
carrer marcos redondo f,0.0
% union select nullnullnullnull --,1.0
['% = convert c int select object char + learn char + char + char + set char + select number case = print char and else return char end + restore char + test char + char + char + char % ='],1.0
elt =,1.0
['=... select... count * current all _ new users all _ users all _ current users and all _ other users all _ users - -'],1.0
allecido,0.0
zumave gancedo,0.0
lesire @ masqueclasesgn,0.0
necforo,0.0
man already suspicion back may : time fact medication care-reliant mother longer required drew suspicion,0.0
peredo huecas,0.0
del barrio,0.0
conceptualismo,0.0
select * active,0.0
puppato marnetti,0.0
insert open recent somehow forth fighting roll missing value age pool success waste tip satisfied morning,0.0
mmhe = = benchmark md --,1.0
- = * -- yklv,1.0
['select * c user class id = 0 union and select + \\ @ @ c version - -'],1.0
= select count * all_users all_users all_users all_users all_users kpwc like kpwc,1.0
select leave rubbed select halfway dark,0.0
select * verb,0.0
select * guess mirror = white gentle = fought headed = object,0.0
hirotaka,0.0
select avg price motion,0.0
end parish counsellor michael schöner steinach presented new logo pastoral care unit agreed clear majority,0.0
magruder @ pisossantcugatph,0.0
- order #,1.0
,0.0
xqvq = = select pg_sleep --,1.0
select needle catch,0.0
['· dago ='],1.0
['= user select count * for all _ host users all _ users vs all _ online users not all _ users all _ local users - -'],1.0
glatzederkarr @ lamejorplayaso,0.0
godish,0.0
select * breakfast fetch first percent row,0.0
select * else,0.0
tregenza,0.0
=,1.0
select * plus close army thee,0.0
select count beauty per,0.0
rosebud,0.0
,0.0
waitfor delay : : tuhy like tuhy,1.0
['% = i select last count * 1 sysibmsystables m sysibmsystables i sysibmsystables - -'],1.0
select * secret expression = facing = warn,0.0
 = --,1.0
haslach : scepticism visibly give way confidence parish council election bring fundamental change example haslach pastoral care unit seelsorgeeinheit haslach se,0.0
select top percent * according select * root fetch first percent row onlyselect top * bus,0.0
hxxm = sleep #,1.0
select * also research = system basic = post,0.0
,0.0
select * coal fetch first percent row,0.0
['+ 9 select type dgnt = = set dbms _ set pipereceive _ path message from chr | | public chr | | return chr | | stop chr - -'],1.0
- order #,1.0
,0.0
select count * all_users all_users all_users all_users all_users zdkn = zdkn,1.0
+ select zjvx = = select pg_sleep +,1.0
& quot ; government come emergency rescue package believe address unique challenge faced state & quot ; m plibersek said today,0.0
delete funny brave = card,0.0
fontihoyuelo,0.0
select younger interior union select outside past order complex,0.0
letemendia dou,0.0
statement official website arctic monkey said : & quot ; following decision postpone show birmingham lg arena tonight seeking medical advice arctic monkey must also postpone show glasgow hydro friday november,0.0
select column_name beganwhatever,0.0
select * select beginning dug,0.0
['= ctxsysdrithsxsn int chr | | chr | | b chr | | x chr | | null chr | | select case = null else return end new dual | | chr | | chr | | chr | | void chr | | → chr cxor = return cxor'],1.0
estamariu,0.0
calle palencia s/n,0.0
- group concat select case = else end floor rand * min #,1.0
= = select count * all_users all_users all_users all_users all_users --,1.0
['| | to select that fm and dual = = x select function count * generate _ series | |'],1.0
procedure analyse extractvalue concat c benchmark md =,1.0
select * experiment height = city = red,0.0
select * think shown - - - -,0.0
hace =,1.0
% = select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys --,1.0
= = select count * sysibmsystables sysibmsystables sysibmsystables --,1.0
select * lunch discovery = uncle,0.0
- = #,1.0
select avg silver concerned select sum load,0.0
hania,0.0
htyo = = #,1.0
w,0.0
% = --,1.0
huesca,0.0
select top percent * perfect,0.0
% = select count * sysibmsystables sysibmsystables sysibmsystables --,1.0
- || select mdbt dual = union select --,1.0
select * select sleep srmq stea = stea,1.0
['b end % ='],1.0
select * past correctly = remarkable limit,0.0
select * planning meal = property,0.0
nao victoria h,0.0
select father right join,0.0
alcalde isidoro enciso g,0.0
- union select --,1.0
select case = else null end --,1.0
fact buy kidding consume million pound chocolate halloween,0.0
select top percent * chamber select * terrible fetch first percent row onlyselect top * blow,0.0
- % = % =,1.0
select * check order anything desc,0.0
['='],1.0
e+,0.0
every decent well-spoken individual affect sway right,0.0
vlentina,0.0
select * mass rubbed,0.0
azoem $ ia,0.0
['| | should select when irfn ='],1.0
,0.0
- ilah = union select --,1.0
['a mixt = at sleep - -'],1.0
representative lowndes county sheriff & apos ; office immediately available comment contacted thursday,0.0
select case = regexp_substring repeat right char null else char ||char ||char ||char end information_schemasystem_users hqqj = hqqj,1.0
select * ask proud circle,0.0
exp ~ select * select concat select elt = x x,1.0
% union select nullnullnullnullnullnull --,1.0
select post_id meta_key meta_value wp_postmeta post_id order meta_id asc,0.0
= benchmark md -- rlas,1.0
report u national security agency spied brazilian oil company petrobras gained access data held u cloud provider including google yahoo ratcheted corporate paranoia state surveillance new high,0.0
=,1.0
['1 lkzz = char | | null char | | false char | | true char = var regexp _ substring b repeat for right column char output null - -'],1.0
